spec_id,rank,pred_smiles,gt_smiles,exact_match,tanimoto
spectraverse_pos_000018,2,CC1C2OCOc3c(cc(O)c4oc(=O)cc(O)c34)Oc3cc(cc(O)c3O)C(Oc3ccc(C(=O)OC4OC(CO)C(O)C(O)C4O)cc32)C1O,O=C(C=Cc1ccc(O)c2c1C(C(=O)OC(Cc1ccc(O)c(O)c1)C(=O)O)C(c1ccc(O)c(O)c1)O2)OC(Cc1ccc(O)c(O)c1)C(=O)O,0,0.1667
spectraverse_pos_000018,3,CC(=O)c1cc(O)c(O)c(C2CC(=O)C3(CO2)COC(C)C(O)O3)oc(-c2ccc(CO)c(O)c2)cc(=O)c1.OC1C2OC(O2)C(O)C1O,O=C(C=Cc1ccc(O)c2c1C(C(=O)OC(Cc1ccc(O)c(O)c1)C(=O)O)C(c1ccc(O)c(O)c1)O2)OC(Cc1ccc(O)c(O)c1)C(=O)O,0,0.1282
spectraverse_pos_000019,1,CC1C(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c2OC1c1cc(OC2OC(CO)C(O)C(O)C2O)cc2c1CCO2.O=C1Oc2ccc(O)c1c2,O=C(C=Cc1ccc(O)c2c1C(C(=O)OC(Cc1ccc(O)c(O)c1)C(=O)O)C(c1ccc(O)c(O)c1)O2)OC(Cc1ccc(O)c(O)c1)C(=O)O,0,0.2105
spectraverse_pos_000019,2,COC(=O)c1c(-c2cc(O)c(O)c(OC3OC(c4cc(O)cc5c4OC(c4ccc(O)c(O)c4)O5)C(O)C(O)C3O)c2)oc2c1OC(O)C2O,O=C(C=Cc1ccc(O)c2c1C(C(=O)OC(Cc1ccc(O)c(O)c1)C(=O)O)C(c1ccc(O)c(O)c1)O2)OC(Cc1ccc(O)c(O)c1)C(=O)O,0,0.2
spectraverse_pos_000019,3,CC1C(Oc2c(C(=O)OC3OCc4cc(O)cc(O)c4OC3c3ccc(O)c(O)c3)oc3cc(-c4ccc(O)c(O)c4)ccc23)OCC(O)C1O.CO,O=C(C=Cc1ccc(O)c2c1C(C(=O)OC(Cc1ccc(O)c(O)c1)C(=O)O)C(c1ccc(O)c(O)c1)O2)OC(Cc1ccc(O)c(O)c1)C(=O)O,0,0.2091
spectraverse_pos_000020,1,CC1C(C(=O)c2c(OC3OC(CO)C(O)C(O)C3O)cc3c(c2O)OC(c2ccc(O)c(O)c2)CC3)OC(O)c2cc(O)c(O)cc2OC2OC21,O=C(C=Cc1ccc(O)c2c1C(C(=O)OC(Cc1ccc(O)c(O)c1)C(=O)O)C(c1ccc(O)c(O)c1)O2)OC(Cc1ccc(O)c(O)c1)C(=O)O,0,0.2054
spectraverse_pos_000020,2,CC1OC2Oc3c(O)cc(O)cc3OC2C(O)c2cc1ccc2OC(=O)C(O)CC(CCC1=C(O)C=C(c2ccc(O)c(O)c2)OC1(C)O)OC=O,O=C(C=Cc1ccc(O)c2c1C(C(=O)OC(Cc1ccc(O)c(O)c1)C(=O)O)C(c1ccc(O)c(O)c1)O2)OC(Cc1ccc(O)c(O)c1)C(=O)O,0,0.2066
spectraverse_pos_000021,1,CC1OC(Oc2cc(C(O)COC3OC(COC(=O)C=Cc4ccc(O)c(O)c4)C(O)CC3OC3OC(OCO)C(O)C(O)C3C)ccc2O)C(O)C(O)C1O.OO,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.4231
spectraverse_pos_000021,2,CC1OC2OC3OC(OC4OC(COC(=O)C=Cc5ccc(O)c(O)c5)C(O)C(O)C4OC(C1O)C2O)C(OC1OC(C(C)(O)CO)OCC1O)C(C)C(O)C3O,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.3578
spectraverse_pos_000021,3,CC1C(OCC2OC(OCCO)C(O)C(O)C2O)OC2c3cc(ccc3O)C=CC(=O)OC2C(O)C1O.CC1OC(OCCc2ccc(O)c(O)c2)C(O)C1O.O,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.4479
spectraverse_pos_000021,4,COC1OC(C2OC(C(C)(C)c3ccc(O)cc3)C(OC3OC(OCO)C(O)C(O)C3C)CC2O)C(O)C(O)C1OCCO.O=C(O)C=Cc1ccc(O)c(O)c1,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.3304
spectraverse_pos_000021,5,CC(C)OC1C(COC2OC(O)C(C)OC(O)C2OC(=O)C=Cc2ccc(O)c(O)c2)OC(OC2OC(C(O)c3ccc(O)c(O)c3)C(O)C(O)C2C)C(O)C1O,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.4845
spectraverse_pos_000021,6,C=CC(=O)OC1C2OCC(O2)C(O)C1O.CC(O)c1ccc(CCOC2C(OC3OC(C)C(O)C(O)C3O)OC(O)C(=Cc3ccc(O)c(O)c3)C2C)c(O)c1.O,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.3889
spectraverse_pos_000022,1,CC1C(O)CC(OC(=O)O)C(CO)OC1OC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O.CC1OC(O)CC(O)C1O.O=C(O)C=Cc1ccc(O)c(O)c1,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.4898
spectraverse_pos_000022,2,C=Cc1ccc(O)c(OC2OC(CO)C(O)C(OC(=O)C=Cc3ccc(O)cc3)C2O)c1.CC1C(OCCCC(=O)O)OCC(O)C1O.CC1OC(O)C(O)C(O)C1O,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.3889
spectraverse_pos_000022,3,COC1C(OC2C(CC(C)(O)c3ccc(O)c(OCO)c3)OC(OC3OCOC(O)C(O)C3C)C(O)C2O)OC(C)C(O)C1O.O=C(O)C=Cc1ccc(O)c(O)c1,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.3761
spectraverse_pos_000022,4,CC1(C)COc2ccc1cc2O.CC1C(O)C(O)OC(CO)C1OCC1OCC(O)C(O)C1O.CC1OC(OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.4412
spectraverse_pos_000022,5,CC(C)(O)CO.CC1OC(C2OCC(OC(=O)C=Cc3ccc(O)c(O)c3)C(O)C2C)C(O)C(O)C1O.CC1OC(O)C(O)C(O)C1O.Cc1ccc(O)c(O)c1,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.3854
spectraverse_pos_000022,6,CC(O)OC1C(O)C(COCCC2OC(C)C(O)C(O)C2OC(=O)C=Cc2ccc(O)cc2)OC(OC2OC(=Cc3ccc(O)c(O)c3)C(O)C(O)C2C)C1O,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.4369
spectraverse_pos_000022,7,CC1OC(OC2C(OC(=O)C=Cc3ccc(O)c(O)c3)C(OC3OC(CCO)C(O)C(O)C3C)OC3COC2C3O)C(O)C(O)C1O.OCCc1ccc(O)cc1O,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.4752
spectraverse_pos_000022,8,C=Cc1ccc(O)cc1.CC1OC(OC2OC(C(O)CO)C(O)C(OC(=O)C=Cc3ccc(O)c(O)c3O)C2C)C(OCOC2C(O)C3CCC(O3)C2O)C(O)C1O,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.3426
spectraverse_pos_000023,1,CC1OC(OC2C(C)C(OCCO)OC(OC(=O)C=Cc3ccc(O)c(O)c3)C2O)C(O)C(O)C1O.OCC1OC(OC2OC3C(O)CC3(O)O2)C(O)C(O)C1O,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.5155
spectraverse_pos_000023,2,CC1C(Oc2ccc(C3OC3(O)CCO)cc2)OC(C2C(O)C3COC(O3)C2O)C(O)C1O.CC1OC(OO)C(O)C(O)C1O.O=C(O)C=Cc1ccc(O)c(O)c1,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.3246
spectraverse_pos_000023,3,CC1OC(C2OC(COOC(=O)C=Cc3ccc(O)c(O)c3)C(OC=O)C(C)C(O)C2O)C(OCCO)C(O)C1O.Oc1ccc(C2OC3OC3C(O)C2O)cc1O,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.396
spectraverse_pos_000023,4,CC(=O)OC1CC(O)C(O)C(C)O1.CC1C2OC(O2)C(O)C1O.O=C(C=Cc1ccc(O)c(O)c1)OCC1OCC(O)C(O)C(O)C1c1cc(O)ccc1CCO,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.3304
spectraverse_pos_000023,5,C=C(OC1C(O)C(O)C(O)OC1C1OC(OC2C3COC(O3)C(O)C2OC(=O)C=Cc2ccc(O)cc2)C(C)C(O)C1O)c1ccc(O)c(O)c1.CC(C)COCO,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.3077
spectraverse_pos_000023,6,CC(O)C1OC(OC2OC(COC3OC(O)C(O)C(O)C3OCCc3ccc(O)cc3O)C(O)C(O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(C)C(O)C1O,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.4646
spectraverse_pos_000023,7,CC(O)COC1C(OC2OC(C3COC(O)C3O)C(O)C(O)C2C)OC(COC(=O)C=Cc2ccc(O)c(O)c2)C(OC2OC(C)C(O)C(O)C2O)C1O.OCO,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.48
spectraverse_pos_000024,1,COC1C(OOC(=O)C=Cc2ccc(O)c(O)c2)OC(C(C)(C)c2ccc(O)c(C3C(O)OC(CO)C(O)C3O)c2O)C(O)C1OC1OC(C)C(O)C(O)C1O,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.4356
spectraverse_pos_000024,2,C=CC(=O)OC1(C=C2OC(CC3OC(OCCO)C(OC4OC(CO)C(O)C(O)C4O)C(O)C3O)CC(C)C(O)C2O)COC(=O)C(C)O1.C=Cc1ccc(O)cc1.OCO,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.2623
spectraverse_pos_000024,3,CC(C)CO.CC1(O)OCOC1OC1CCOC(CCO)C(O)C1O.CC1OC2Oc3cc(ccc3O)C=CC(=O)OC2C(O)C1O.OCC1OC(O)C(O)C(O)C1O,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.1875
spectraverse_pos_000024,4,CC1OC(CO)C(OC2OC(C(C)(O)c3ccc(O)c(O)c3)C(O)COCC2OC(=O)C=Cc2ccc(O)cc2)C(OC2OC(C(=O)O)C(O)C(O)C2O)C1O.O,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.3925
spectraverse_pos_000024,5,C=CC(=O)Oc1cc(C=Cc2ccc(O)cc2)ccc1O.CCCC1OC(O)C(OC2OC(CO)C(O)C(O)C2OC2CC(O)C(O)C(O)O2)C(C(C)O)C(O)C1O,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.2586
spectraverse_pos_000024,6,C=CC(=O)OC1C(O)OC(C(O)C2OC(OC3CC(O)C(O)C(C)O3)C(OCCO)C(O)C2O)C(O)C1O.COCOc1cc(C=Cc2ccc(O)cc2)ccc1O,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.2957
spectraverse_pos_000024,7,CC(=Cc1ccc(O)cc1)C(=O)OC1OC(OC2C(O)C(O)C(CO)OC2C2OC(OCCc3ccc(O)c(O)c3)C(OC(C)(C)C)C(C)C2O)C(O)C(O)C1O.O,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.4216
spectraverse_pos_000024,8,C=C(C)C(=O)O.CC1CC(O)C(C2OC(O)C(O)C(O)C2O)OC1=C(O)c1ccc(O)cc1.CC1OC(OCC2OC(OCCOCO)CC2O)C(O)C(O)C1O,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.2679
spectraverse_pos_000025,1,CC1OC(C2C(CO)OC(OCCO)C(O)C2O)C(OOC2OC(CC(O)c3ccc(O)cc3O)C(O)C(O)C2C)C(O)C1O.O.O=CC=Cc1ccc(O)c(O)c1,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.3455
spectraverse_pos_000025,2,CC(C)C1OC(O)C(OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C1O.CC1C(O)C(O)C2CC3OC(OC1C(O)O2)C(O)C(O)C3O.OCc1ccc(O)cc1O,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.3429
spectraverse_pos_000025,3,CC1OC(C=CC(=O)O)C(C2C(OC3OC(O)C(O)C(O)C3C)OC3COC3C2O)C(O)C1O.O.OCCCC(O)c1ccc(O)c(O)c1.Oc1ccccc1,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.2373
spectraverse_pos_000025,4,CC(CC1=CC=C(O)C(O)C1O)C1OC2OC2C(O)C1O.CC1OC(OC2OC(COCCO)C(O)C(O)C2OC(=O)C=Cc2ccc(O)cc2)C(C)C(O)C1O,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.3393
spectraverse_pos_000025,5,CC1C2COC3OC(COC4OC(C(O)C=Cc5ccc(O)c(O)c5)C(OC(=O)Cc5ccc(O)c(O)c5)C(OC(O2)C(O)C1O)C(O)C4O)C(O)C(O)C3O,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.3204
spectraverse_pos_000025,6,CC(O)COC1OC(OC2C(O)C(O)OC3COC32)C(O)C(O)C1O.CC1C(O)C(O)COC(OC(=O)C=Cc2ccc(O)c(O)c2)C1c1cc(CO)ccc1O,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.4112
spectraverse_pos_000025,7,C=Cc1ccc(O)c(C(C)COC)c1.CC1OC(OC2OC(CO)C(O)C(O)C(O)C2C)C(O)C1O.O=C1C=Cc2ccc(O)c(c2)C2OC(CO1)C(O)C(O)C2O,CC1OC(OCC2OC(OCCc3ccc(O)c(O)c3)C(O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,0,0.2931
spectraverse_pos_000026,1,C1COC1.N=C(O)C(=O)c1ocnc1OC(=Cc1ccc(O)c(O)c1)C(=O)c1ccc(N)cc1CC1OC1O.OCC1OC2OCC3OC(OC1C(O)C2O)C(O)C(O)C3O,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(OC5OC(C)C(O)C(O)C5O)cc(O)c4c3=O)C(O)C(O)C2OC(=O)C=Cc2ccc(O)cc2)C(O)C(O)C1O,0,0.1528
spectraverse_pos_000026,2,C=CC(=O)C1C=C(O)C(Cc2nc3c(n2C(=O)O)NCO3)C(CO)C1OC1OC(C)C(O)C(O)C1O.OC(CCc1ccc(O)c(O)c1)=C1C=Cc2ccc(O)cc2OCO1,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(OC5OC(C)C(O)C(O)C5O)cc(O)c4c3=O)C(O)C(O)C2OC(=O)C=Cc2ccc(O)cc2)C(O)C(O)C1O,0,0.2
spectraverse_pos_000026,3,CCC1=Cc2ccc(c(OCO)c2)C(C2=NC(=O)C(O)C(O)OC2c2ncc(C3OC(CO)C(O)C(O)C3O)o2)CC(C(=O)OC(CO)c2ccc(O)c(O)c2)CO1.CO,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(OC5OC(C)C(O)C(O)C5O)cc(O)c4c3=O)C(O)C(O)C2OC(=O)C=Cc2ccc(O)cc2)C(O)C(O)C1O,0,0.1382
spectraverse_pos_000026,4,NC(O)C(=O)O.O=C1OCc2cc3c(cc2O)C(O1)C(CO)=COC(Oc1nc2oc1CC(O)=NCCCC1OC(=Cc4ccc(O)c(CO)c4)C(O)C(O)C1OC2)C3=O,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(OC5OC(C)C(O)C(O)C5O)cc(O)c4c3=O)C(O)C(O)C2OC(=O)C=Cc2ccc(O)cc2)C(O)C(O)C1O,0,0.1456
spectraverse_pos_000026,5,CC1C(c2cnc(CCCO)o2)OC(Oc2ccc(C=CN)cc2O)C2OCOC13C=COC(=CC(c1ccc(O)c(O)c1)C2=O)O3.COC1OC(CO)C(O)C(O)C1O,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(OC5OC(C)C(O)C(O)C5O)cc(O)c4c3=O)C(O)C(O)C2OC(=O)C=Cc2ccc(O)cc2)C(O)C(O)C1O,0,0.2013
spectraverse_pos_000027,1,CC(N)=O.OCC1OC(OCc2cc(C=C3OC(OC4OCC=CC5OC(OC5=Cc5cc(O)cc(O)c5)C4c4ccon4)C(O)C(O)C3O)ccc2O)C(O)C(O)C1O,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(OC5OC(C)C(O)C(O)C5O)cc(O)c4c3=O)C(O)C(O)C2OC(=O)C=Cc2ccc(O)cc2)C(O)C(O)C1O,0,0.2164
spectraverse_pos_000027,2,CO.COc1ccc(O)c(O)c1.O=C1OC2CN3C=CC1=Cc1ccc(c(c1)OCO3)OCC1C(=O)C3CC(CO)NC(CO3)C1OC2=O.OCC1OC2OC2C(O)C1O,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(OC5OC(C)C(O)C(O)C5O)cc(O)c4c3=O)C(O)C(O)C2OC(=O)C=Cc2ccc(O)cc2)C(O)C(O)C1O,0,0.1447
spectraverse_pos_000027,3,CO.Cc1cnn(CCC=C(O)C(=N)O)c1.O=C1OC2=Cc3cc(ccc3O)OC2OC2=COC(c3ccc4c(c3)OCO4)C(O)C(O)CC12.OC1C2COC(O2)C(O)C1O,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(OC5OC(C)C(O)C(O)C5O)cc(O)c4c3=O)C(O)C(O)C2OC(=O)C=Cc2ccc(O)cc2)C(O)C(O)C1O,0,0.1429
spectraverse_pos_000028,1,CC(C)CCOC(C(=O)O)c1ccc(C(O)C2Oc3ccc(CC(C)O)cc3OC2C)cc1F,CC=C(C)C(=O)OC1C(OC(C)=O)c2c(ccc3ccc(=O)oc23)OC1(C)C,0,0.1368
spectraverse_pos_000028,2,CC(=O)C(O)c1ccc(F)cc1.CC(C)C(O)COc1ccc2c(c1)OCC1COP2(=O)C1,CC=C(C)C(=O)OC1C(OC(C)=O)c2c(ccc3ccc(=O)oc23)OC1(C)C,0,0.1263
spectraverse_pos_000029,1,COc1ccc(C(C=O)OC(OC(=O)C(C)C)C(O)c2ccc3c(c2)OCC(C)C(F)O3)cc1,CC=C(C)C(=O)OC1C(OC(C)=O)c2c(ccc3ccc(=O)oc23)OC1(C)C,0,0.1368
spectraverse_pos_000030,1,CC(C)C(=O)O.O=C1COc2ccc(cc2OOc2ccc(F)cc2)C(CO)c2c[nH]c1c2,CC=C(C)C(=O)OC1C(OC(C)=O)c2c(ccc3ccc(=O)oc23)OC1(C)C,0,0.1383
spectraverse_pos_000030,2,COCC(C)OC(=O)C(C)O.Oc1ccc(C2OC=CC(F)(CC3C4=CC=C3C=C4)O2)cc1,CC=C(C)C(=O)OC1C(OC(C)=O)c2c(ccc3ccc(=O)oc23)OC1(C)C,0,0.1277
spectraverse_pos_000030,3,CC1N=C(O)c2ccc3c(c2)OCC(CO3)C1C=O.COc1ccc(OC(F)C(=O)O)cc1,CC=C(C)C(=O)OC1C(OC(C)=O)c2c(ccc3ccc(=O)oc23)OC1(C)C,0,0.1556
spectraverse_pos_000031,1,CC(C)=CCOC1=CCC(=O)c2c(cc(O)c(C(C)O)c2O)C(=O)OCC(C(=O)O)C(=O)C1,CC=C(C)C(=O)OC(COc1c2occc2c(OC)c2ccc(=O)oc12)C(C)(C)O,0,0.1717
spectraverse_pos_000031,2,CC(=O)O.COCC=Cc1c(O)c2c(c(C=O)cc1=O)C(OC(=O)O)C1Oc3c-2ccc1c3O,CC=C(C)C(=O)OC(COc1c2occc2c(OC)c2ccc(=O)oc12)C(C)(C)O,0,0.1735
spectraverse_pos_000031,3,COOC1C(=O)C2=C(O)C2=C2C=C(C(C)=C1O)C(CC=C(C)C)C(=O)C(OCC(=O)O)C2,CC=C(C)C(=O)OC(COc1c2occc2c(OC)c2ccc(=O)oc12)C(C)(C)O,0,0.1176
spectraverse_pos_000032,1,COc1cc(O)c2c3c(c(C(O)C=C(C)C)cc(=O)c2c1O)COC(CC(=O)O)C3=O,CC=C(C)C(=O)OC(COc1c2occc2c(OC)c2ccc(=O)oc12)C(C)(C)O,0,0.1531
spectraverse_pos_000032,2,COc1cc2c(c(O)c1C=O)C(=O)CC=CC(O)C(CC(=O)O)OC2(OCC=C(C)C)C(=O)O,CC=C(C)C(=O)OC(COc1c2occc2c(OC)c2ccc(=O)oc12)C(C)(C)O,0,0.1485
spectraverse_pos_000032,3,CC(C)=CC(=O)OCC1=C(O)C2=C1C(CC(=O)O)=C(O)C(C)Oc1c(O)ccc(O)c1C2=O,CC=C(C)C(=O)OC(COc1c2occc2c(OC)c2ccc(=O)oc12)C(C)(C)O,0,0.1474
spectraverse_pos_000033,1,COC=Cc1c(O)cc2c(c(=O)c1O)C(=CC(=O)O)C(=O)C(CC(O)C=C(C)C)OC=C2,CC=C(C)C(=O)OC(COc1c2occc2c(OC)c2ccc(=O)oc12)C(C)(C)O,0,0.1386
